count,county_fips,hhpop,horate,medhhincome,AdjCount,UnadjCount
618,17045,7157.16,0.685201952,50000,0,0
619,17047,2616.096,0.752632931,42200,0,0
620,17049,12604.782,0.769874957,48400,0,0
621,17051,8159.112,0.769874957,48400,0,0
622,17053,5390.222,0.70697385,46100,0,0
623,17055,15209.88,0.673137461,44000,0,0
624,17057,14035.325,0.780500986,49400,0,0
625,17059,2180.08,0.752632931,42200,0,0
626,17061,5342.688,0.764073815,48400,0,0
627,17063,17478.784,0.796107555,84000,0,0
628,17065,3270.12,0.752632931,42200,0,0
629,17067,7257.29,0.780500986,49400,0,0
630,17069,1689.562,0.752632931,42200,0,0
631,17071,2807.065,0.780500986,49400,0,0
632,17073,19101.735,0.780500986,49400,1,2
633,17075,11344.537,0.70697385,46100,2,2
634,17077,23104.532,0.673137461,44000,0,0
635,17079,3904.608,0.741703136,47500,0,0
636,17081,14939.876,0.780773816,52000,0,0
637,17083,8848.827,0.764073815,48400,0,0
638,17085,9075.141,0.741158071,49400,0,0
639,17087,4850.678,0.752632931,42200,0,0
640,17089,175511,0.703648204,70000,0,0
641,17091,38754,0.67254993,52800,0,0
642,17093,40017.216,0.796107555,84000,0,0
643,17095,20615.7,0.752283454,51000,0,0
644,17097,242185,0.71546545,82000,0,0
645,17099,44951,0.70040711,50000,3,3
646,17101,6756.288,0.741703136,47500,0,0
647,17103,14435.312,0.741158071,49400,0,0
648,17105,14854.449,0.70697385,46100,2,2
649,17107,11805.276,0.784789784,55200,0,0
650,17109,12323.7,0.780500986,49400,0,0
651,17111,111116,0.786196407,77000,0,0
652,17113,66340,0.638317757,64700,3,3
653,17115,44428,0.672121185,42300,0,0
654,17117,18421.143,0.764073815,48400,0,0
655,17119,106573,0.712300489,52400,0,0
656,17121,15123.563,0.780773816,52000,0,0
657,17123,4947.768,0.752283454,51000,0,0
658,17125,5844.15,0.753842732,44800,0,0
659,17127,5940.718,0.752632931,42200,0,0
660,17129,4976.734,0.784789784,55200,0,0
661,17131,6230.315,0.780500986,49400,0,0
662,17133,12674.403,0.780773816,52000,0,0
663,17135,11088.024,0.769874957,48400,0,0
664,17137,13690.638,0.764073815,48400,0,0
665,17139,5786.9,0.784789784,55200,0,0
666,17141,21411.275,0.713304509,48000,0,0
667,17143,75317,0.654035609,53860,0,0
668,17145,8618.932,0.673137461,44000,0,0
669,17147,6539.197,0.784789784,55200,0,0
670,17149,6563.43,0.753842732,44800,0,0
671,17151,1744.064,0.752632931,42200,0,0
672,17153,2398.088,0.752632931,42200,0,0
673,17155,2356.08,0.752283454,51000,0,0
674,17157,12858.09,0.780773816,52000,0,0
675,17159,6493.056,0.741703136,47500,0,0
676,17161,60000,0.674366667,50000,0,0
677,17163,101743,0.648526189,49000,0,0
678,17165,9592.352,0.752632931,42200,0,0
679,17167,83023,0.672187225,57000,0,0
680,17169,3011.985,0.753842732,44800,0,0
681,17171,2059.161,0.764073815,48400,0,0
682,17173,8738.219,0.784789784,55200,0,0
683,17175,2356.08,0.752283454,51000,0,0
684,17177,19063.725,0.713304509,48000,0,0
685,17179,53902,0.790898297,61500,0,0
686,17181,6867.252,0.752632931,42200,0,0
687,17183,31150.469,0.70697385,46100,0,0
688,17185,4632.67,0.752632931,42200,0,0
689,17187,6709.57,0.780500986,49400,0,0
690,17189,5633.068,0.780773816,52000,0,0
691,17191,6712.416,0.741703136,47500,0,0
692,17193,5668.208,0.752632931,42200,0,0
693,17195,23404.311,0.741158071,49400,0,0
694,17197,224646,0.793457262,78000,0,0
695,17199,25494.656,0.673137461,44000,0,0
696,17201,112272.173,0.664427899,49000,0,0
697,17203,15078.912,0.752283454,51000,0,0
698,18001,13054.6,0.782632942,51200,0,0
699,18003,142475,0.674483243,47800,0,1
700,18005,30706.564,0.723265032,50000,0,0
701,18007,3360.217,0.748431128,48220,0,0
702,18009,4818.292,0.756048824,43200,0,0
703,18011,24403.204,0.792166799,78200,0,0
704,18013,5607,0.768793472,56000,0,0
705,18015,7619.647,0.748431128,48220,0,0
706,18017,15477.553,0.714815966,48000,0,0
707,18019,44263,0.701556605,52800,0,0
708,18021,10409.25,0.753560535,48320,0,0
709,18023,12588.982,0.748431128,48220,0,0
710,18025,4022.344,0.739219221,50000,0,0
711,18027,12213.435,0.758657577,47000,0,0
712,18029,18632.144,0.780485595,57000,0,0
713,18031,9958.368,0.756895909,46500,0,0
714,18033,15768.732,0.76898282,50000,0,0
715,18035,45278,0.648880251,39000,0,0
716,18037,15817.596,0.739219221,50000,0,0
717,18039,68498,0.691173465,49000,1,1
718,18041,8995.402,0.678910848,43790,0,0
719,18043,28700.528,0.76126488,50600,0,0
720,18045,6661.92,0.753560535,48320,0,0
721,18047,8609.64,0.780485595,57000,0,0
722,18049,7614.09,0.75735275,53000,0,0
723,18051,12807.137,0.763828247,59600,0,0
724,18053,25750.899,0.687659293,42300,0,0
725,18055,12777.132,0.758657577,47000,0,0
726,18057,113437.796,0.766733797,88000,0,0
727,18059,27624.456,0.791882671,67500,0,0
728,18061,15171.844,0.76126488,50600,0,0
729,18063,56088,0.769291114,74000,0,0
730,18065,18733.187,0.756048824,43200,0,0
731,18067,32869.291,0.714815966,48000,0,0
732,18069,14058.8,0.782632942,51200,0,0
733,18071,16974.436,0.723265032,50000,0,0
734,18073,12228.69,0.75735275,53000,0,0
735,18075,8058.178,0.756048824,43200,0,0
736,18077,12533.808,0.756895909,46500,0,0
737,18079,11031.468,0.756895909,46500,0,0
738,18081,54457,0.682887416,67000,0,0
739,18083,14513.052,0.739219221,50000,0,0
740,18085,29145.054,0.752737051,50240,0,0
741,18087,13902.966,0.76898282,50000,2,2
742,18089,186565,0.684201217,50400,0,0
743,18091,43169,0.711482777,44000,0,0
744,18093,17787.772,0.758657577,47000,0,0
745,18095,51421,0.681336419,45000,0,0
746,18097,365294,0.528834309,40300,0,0
747,18099,17711.946,0.752737051,50240,0,0
748,18101,4008.512,0.758657577,47000,0,0
749,18103,13569.336,0.687659293,42300,0,0
750,18105,54598,0.545697645,40300,0,0
751,18107,14434.735,0.748431128,48220,0,0
752,18109,25298.784,0.768793472,56000,0,0
753,18111,5191.425,0.75735275,53000,0,0
754,18113,17754.87,0.76898282,50000,0,0
755,18115,2295.904,0.780485595,57000,0,0
756,18117,7641.226,0.758657577,47000,0,0
757,18119,8330.189,0.758657577,47000,0,0
758,18121,6703.557,0.753560535,48320,0,0
759,18123,7283.704,0.739219221,50000,0,0
760,18125,4837.684,0.739219221,50000,0,0
761,18127,62424,0.734204793,61000,0,0
762,18129,9935.786,0.763828247,59600,0,0
763,18131,4883.785,0.75735275,53000,0,0
764,18133,13950.216,0.768793472,56000,0,0
765,18135,9927.343,0.756048824,43200,0,0
766,18137,10728.936,0.780485595,57000,0,0
767,18139,6419.049,0.678910848,43790,0,0
768,18141,98835,0.68810644,46000,0,0
769,18143,9357.432,0.756895909,46500,0,0
770,18145,17513.544,0.791882671,67500,0,0
771,18147,7881.62,0.739219221,50000,0,0
772,18149,8537.01,0.75735275,53000,0,0
773,18151,12759.432,0.76898282,50000,0,0
774,18153,8285.763,0.753560535,48320,0,0
775,18155,3929.528,0.780485595,57000,0,0
776,18157,69857,0.529266931,48800,0,0
777,18159,6344.156,0.714815966,48000,0,0
778,18161,2794.688,0.678910848,43790,0,0
779,18163,73991,0.662377857,42900,0,0
780,18165,6287.187,0.753560535,48320,0,0
781,18167,41980,0.577918056,35000,0,0
782,18169,12078.765,0.687659293,42300,0,0
783,18171,3289.323,0.753560535,48320,0,0
784,18173,22834.077,0.763828247,59600,0,0
785,18175,10899.628,0.76126488,50600,0,0
786,18177,25501.528,0.678910848,43790,0,0
787,18179,10493.89,0.782632942,51200,0,0
788,18181,9323.419,0.748431128,48220,0,0
789,18183,12602.71,0.782632942,51200,0,0
790,19001,3205.296,0.735837189,47800,0,0
791,19003,1691.684,0.735837189,47800,0,0
792,19005,5792.563,0.790722518,54000,0,0
793,19007,5386.678,0.735837189,47800,0,0
794,19009,2537.526,0.735837189,47800,0,0
795,19011,10272.596,0.755676754,60000,0,0
796,19013,52253,0.646489197,49400,0,0
797,19015,10966.824,0.577247889,58000,0,0
798,19017,9784.077,0.790722518,54000,0,0
799,19019,8432.628,0.735557883,55200,0,0
800,19021,8464.532,0.720361149,50000,0,0
801,19023,5956.496,0.726717184,50000,0,0
802,19025,4025.814,0.720361149,50000,0,0
803,19027,8722.597,0.720361149,50000,0,0
804,19029,5558.868,0.710047441,50750,0,0
805,19031,7401.372,0.736893241,55000,0,0
806,19033,18520.972,0.737312761,50600,0,0
807,19035,5058.074,0.720361149,50000,0,0
808,19037,5013.731,0.790722518,54000,0,0
809,19039,3873.066,0.735837189,47800,0,0
810,19041,6675.48,0.773038044,55000,0,0
811,19043,7301.55,0.790722518,54000,2,2
812,19045,19684.5,0.736893241,55000,0,0
813,19047,7174.207,0.720361149,50000,0,0
814,19049,28941.166,0.722980753,68000,0,0
815,19051,3452.659,0.741327192,48100,0,0
816,19053,3516.922,0.735837189,47800,0,0
817,19055,7149.402,0.735557883,55200,0,0
818,19057,16192.704,0.760532151,49000,0,0
819,19059,6675.48,0.773038044,55000,0,0
820,19061,37580.19,0.735557883,55200,2,2
821,19063,4100.652,0.773038044,55000,0,0
822,19065,8421.121,0.790722518,54000,0,0
823,19067,6841.52,0.737312761,50600,0,0
824,19069,4307.823,0.726717184,50000,0,0
825,19071,2998.863,0.710047441,50750,0,0
826,19073,3922.588,0.720361149,50000,0,0
827,19075,4999.202,0.726717184,50000,0,0
828,19077,4585.354,0.735837189,47800,0,0
829,19079,6275.594,0.726717184,50000,0,0
830,19081,4740.196,0.737312761,50600,0,0
831,19083,7073.339,0.726717184,50000,0,0
832,19085,5924.583,0.710047441,50750,0,0
833,19087,8096.352,0.760532151,49000,0,0
834,19089,3845.483,0.790722518,54000,0,0
835,19091,3935.542,0.726717184,50000,0,0
836,19093,2993.554,0.720361149,50000,0,0
837,19095,6455.714,0.755676754,60000,0,0
838,19097,7943.78,0.735557883,55200,0,0
839,19099,14547.724,0.730253131,60000,0,0
840,19101,6662.173,0.741327192,48100,0,0
841,19103,55711,0.579849581,52000,0,0
842,19105,8293.736,0.736893241,55000,0,0
843,19107,4133.465,0.741327192,48100,0,0
844,19109,6499.444,0.737312761,50600,3,3
845,19111,14417.568,0.760532151,49000,0,0
846,19113,89164,0.723666502,55000,1,2
847,19115,4589.376,0.760532151,49000,0,0
848,19117,3694.994,0.735837189,47800,0,0
849,19119,4625.154,0.773038044,55000,0,0
850,19121,6217.492,0.730253131,60000,0,0
851,19123,8801.849,0.741327192,48100,0,0
852,19125,13159.352,0.730253131,60000,0,0
853,19127,15974.358,0.755676754,60000,0,0
854,19129,5997.726,0.710047441,50750,0,0
855,19131,4495.856,0.737312761,50600,0,0
856,19133,3870.975,0.720361149,50000,0,0
857,19135,3338.85,0.735837189,47800,0,0
858,19137,4315.437,0.710047441,50750,0,0
859,19139,17112.392,0.736893241,55000,0,0
860,19141,5769.522,0.773038044,55000,0,0
861,19143,2574.828,0.773038044,55000,0,0
862,19145,6363.441,0.710047441,50750,0,0
863,19147,3766.878,0.773038044,55000,0,0
864,19149,9441.712,0.661359296,49600,3,3
865,19151,3045.167,0.720361149,50000,0,0
866,19153,183374.338,0.673677197,59100,0,0
867,19155,37156.644,0.710047441,50750,1,1
868,19157,7445.276,0.755676754,60000,0,0
869,19159,2136.864,0.735837189,47800,0,0
870,19161,4335.492,0.720361149,50000,0,0
871,19163,68835,0.689184281,59600,0,0
872,19165,4827.438,0.710047441,50750,0,0
873,19167,13494.006,0.773038044,55000,3,3
874,19169,37345.176,0.577247889,58000,0,0
875,19171,6974.056,0.755676754,60000,0,0
876,19173,2626.562,0.735837189,47800,0,0
877,19175,5253.124,0.735837189,47800,0,0
878,19177,2966.369,0.741327192,48100,0,0
879,19179,14053.781,0.741327192,48100,0,0
880,19181,18229.928,0.730253131,60000,0,0
881,19183,8558.704,0.741327192,48100,0,0
882,19185,2671.08,0.735837189,47800,0,0
883,19187,15263.521,0.726717184,50000,0,0
884,19189,4544.724,0.737312761,50600,0,0
885,19191,8469.798,0.790722518,54000,0,0
886,19193,38730.288,0.661359296,49600,0,0
887,19195,3176.42,0.737312761,50600,0,0
888,19197,5318.3,0.726717184,50000,0,0
889,20001,5185.156,0.725458019,50000,0,0
890,20003,3143.756,0.725458019,50000,0,0
891,20005,6067.23,0.677829421,57600,0,0
892,20007,1816.095,0.757625014,54000,0,0
893,20009,10365.03,0.757625014,54000,0,0
894,20011,5879.232,0.725458019,50000,0,0
895,20013,3867.966,0.786404017,60000,0,0
896,20015,25989.111,0.679324352,55000,0,0
897,20017,1128.325,0.684842576,46100,0,0
898,20019,1489.389,0.684842576,46100,0,0
899,20021,8002.827,0.699941658,42000,0,0
900,20023,1184.975,0.739678052,46910,0,0
901,20025,748.48,0.68529286,50830,0,0
902,20027,3407.745,0.698921134,48300,0,0
903,20029,3826.24,0.698921134,48300,0,0
904,20031,3520.374,0.684842576,46100,0,0
905,20033,708.72,0.757625014,54000,0,0
906,20035,14331.944,0.714535307,50000,0,0
907,20037,14464.737,0.699941658,42000,0,0
908,20039,1279.773,0.739678052,46910,0,0
909,20041,7891.62,0.698921134,48300,0,0
910,20043,2839.98,0.677829421,57600,0,0
911,20045,42816,0.546734865,58630,0,0
912,20047,1151.67,0.757625014,54000,0,0
913,20049,1173.458,0.684842576,46100,0,0
914,20051,12228.942,0.739678052,46910,0,0
915,20053,2570.755,0.698921134,48300,0,0
916,20055,12443.48,0.68529286,50830,0,0
917,20057,11461.1,0.68529286,50830,0,0
918,20059,10084.516,0.725458019,50000,0,0
919,20061,12824.73,0.436998674,48000,0,0
920,20063,1137.576,0.739678052,46910,0,0
921,20065,1137.576,0.739678052,46910,0,0
922,20067,2666.46,0.68529286,50830,0,0
923,20069,2011.54,0.68529286,50830,0,0
924,20071,521.389,0.739678052,46910,0,0
925,20073,2753.113,0.684842576,46100,0,0
926,20075,888.82,0.68529286,50830,0,0
927,20077,2259.045,0.757625014,54000,0,0
928,20079,12907.62,0.734519609,57230,0,0
929,20081,1450.18,0.68529286,50830,0,0
930,20083,654.92,0.68529286,50830,0,0
931,20085,5219.424,0.786404017,60000,0,0
932,20087,6841.77,0.677829421,57600,0,0
933,20089,1255.485,0.698921134,48300,0,0
934,20091,222278,0.702336713,86430,0,0
935,20093,1356.62,0.68529286,50830,0,0
936,20095,2967.765,0.757625014,54000,0,0
937,20097,974.49,0.757625014,54000,0,0
938,20099,8002.827,0.699941658,42000,0,0
939,20101,758.384,0.739678052,46910,0,0
940,20103,27281.02,0.677829421,57600,0,0
941,20105,1315.27,0.698921134,48300,0,0
942,20107,3756.176,0.725458019,50000,0,0
943,20109,1184.975,0.739678052,46910,0,0
944,20111,13765.565,0.684842576,46100,0,0
945,20113,11342.284,0.719576851,50000,0,0
946,20115,5190.295,0.684842576,46100,0,0
947,20117,4065.38,0.698921134,48300,0,0
948,20119,1543.74,0.68529286,50830,0,0
949,20121,12738.336,0.725458019,50000,0,0
950,20123,2570.755,0.698921134,48300,0,0
951,20125,13122.648,0.699941658,42000,0,0
952,20127,2437.182,0.684842576,46100,0,0
953,20129,1075.94,0.68529286,50830,0,0
954,20131,4065.38,0.698921134,48300,0,0
955,20133,6113.961,0.699941658,42000,0,0
956,20135,1327.172,0.739678052,46910,0,0
957,20137,2464.748,0.739678052,46910,0,0
958,20139,6291.27,0.786404017,60000,0,0
959,20141,1658.965,0.739678052,46910,0,0
960,20143,2451.185,0.698921134,48300,0,0
961,20145,2613.405,0.757625014,54000,0,0
962,20147,2417.349,0.739678052,46910,0,0
963,20149,8074.83,0.436998674,48000,0,0
964,20151,3632.19,0.757625014,54000,0,0
965,20153,1090.177,0.739678052,46910,0,0
966,20155,25106.408,0.719576851,50000,0,0
967,20157,1972.905,0.698921134,48300,0,0
968,20159,3915.308,0.719576851,50000,0,0
969,20161,26599.44,0.436998674,48000,0,0
970,20163,2227.753,0.739678052,46910,0,0
971,20165,1240.26,0.757625014,54000,0,0
972,20167,2986.137,0.739678052,46910,0,0
973,20169,22180.235,0.698921134,48300,0,0
974,20171,2132.955,0.739678052,46910,0,0
975,20173,193491.269,0.625124144,48000,0,0
976,20175,7765.48,0.68529286,50830,0,0
977,20177,71915.424,0.626327059,46800,0,0
978,20179,1090.177,0.739678052,46910,0,0
979,20181,2606.945,0.739678052,46910,0,0
980,20183,1658.965,0.739678052,46910,0,0
981,20185,1683.21,0.757625014,54000,0,0
982,20187,748.48,0.68529286,50830,0,0
983,20189,1917.98,0.68529286,50830,0,0
984,20191,9036.18,0.757625014,54000,0,0
985,20193,3412.728,0.739678052,46910,0,0
986,20195,1279.773,0.739678052,46910,0,0
987,20197,2749.518,0.786404017,60000,0,0
988,20199,616.187,0.739678052,46910,0,0
989,20201,2331.615,0.698921134,48300,0,0
990,20203,947.98,0.739678052,46910,0,0
991,20205,3836.305,0.684842576,46100,0,0
992,20207,1353.99,0.684842576,46100,0,0
993,20209,59281,0.578482144,45000,0,0
994,21001,7398.926,0.725719922,34000,0,0
995,21003,7694.154,0.700495727,38400,0,0
996,21005,8783.268,0.675014585,50000,0,0
997,21007,3334.968,0.709838295,43400,0,0
998,21009,16243.214,0.700495727,38400,8,8
999,21011,4419.408,0.683133126,34200,0,0
1000,21013,10975.283,0.652095896,29900,6,6
1001,21015,45831,0.71962209,63000,0,0
1002,21017,7731.245,0.652118126,59500,0,0
1003,21019,18473.422,0.767052742,40200,0,0
1004,21021,11290.56,0.701024573,45400,0,0
1005,21023,3209.332,0.683133126,34200,0,0
1006,21025,5426.245,0.749671089,27000,0,0
1007,21027,7637.656,0.635532682,48000,0,0
1008,21029,28070.912,0.813958663,55000,0,0
1009,21031,4866.388,0.700495727,38400,0,0
1010,21033,4970.042,0.770364918,44000,0,0
1011,21035,15007.356,0.709838295,43400,0,0
1012,21037,33956.184,0.689183802,46800,0,0
1013,21039,2064.504,0.709838295,43400,0,0
1014,21041,4094.008,0.689183802,46800,0,0
1015,21043,10343.058,0.767052742,40200,0,0
1016,21045,6318.184,0.725719922,34000,0,0
1017,21047,26009.436,0.576169126,42000,0,0
1018,21049,13816.483,0.652118126,59500,0,0
1019,21051,8614.788,0.732464223,31300,0,0
1020,21053,4073.566,0.725719922,34000,0,0
1021,21055,3537.996,0.770364918,44000,0,0
1022,21057,2701.855,0.725719922,34000,0,0
1023,21059,38927.002,0.707682138,50000,0,0
1024,21061,4669.102,0.700495727,38400,0,0
1025,21063,2933.106,0.767052742,40200,0,0
1026,21065,5771.668,0.609549267,40000,0,0
1027,21067,129088,0.515160201,53000,0,0
1028,21069,5471.648,0.683133126,34200,0,0
1029,21071,15099.392,0.699620223,30900,3,3
1030,21073,20206.316,0.675014585,50000,0,0
1031,21075,2779.14,0.709838295,43400,0,0
1032,21077,3251.124,0.689183802,46800,0,0
1033,21079,6727.292,0.701024573,45400,0,0
1034,21081,9271.724,0.689183802,46800,0,0
1035,21083,15007.356,0.709838295,43400,0,0
1036,21085,9793.446,0.635532682,48000,0,0
1037,21087,4447.669,0.725719922,34000,0,0
1038,21089,13790.744,0.767052742,40200,0,0
1039,21091,3430.998,0.707682138,50000,0,0
1040,21093,40499.696,0.665041856,48000,4,4
1041,21095,11166.991,0.652095896,29900,8,8
1042,21097,7282.334,0.652118126,59500,0,0
1043,21099,7036.534,0.700495727,38400,1,1
1044,21101,17659.012,0.66776284,40400,0,0
1045,21103,5577.931,0.754915398,69400,0,0
1046,21105,1985.1,0.709838295,43400,0,0
1047,21107,17942.694,0.770364918,44000,0,0
1048,21109,5318.313,0.732464223,31300,0,0
1049,21111,308588,0.611624561,50600,0,0
1050,21113,19240.996,0.701024573,45400,0,0
1051,21115,8965.264,0.699620223,30900,0,0
1052,21117,63061,0.620922599,51200,0,0
1053,21119,6367.99,0.749671089,27000,8,8
1054,21121,12173.458,0.652095896,29900,0,0
1055,21123,5750.521,0.802044545,47700,0,0
1056,21125,23295.09,0.732464223,31300,0,0
1057,21127,5917.67,0.767052742,40200,0,0
1058,21129,3094.305,0.749671089,27000,0,0
1059,21131,4439.655,0.749671089,27000,8,8
1060,21133,9596.83,0.749671089,27000,7,7
1061,21135,5261.2,0.683133126,34200,0,0
1062,21137,9785.152,0.701024573,45400,0,0
1063,21139,3622.234,0.770364918,44000,0,0
1064,21141,10324.634,0.700495727,38400,0,0
1065,21143,2915.512,0.576169126,42000,0,0
1066,21145,26520.936,0.709838295,43400,0,0
1067,21147,7015.905,0.713841051,38000,0,0
1068,21149,3639.328,0.66776284,40400,0,0
1069,21151,32633.792,0.609549267,40000,1,1
1070,21153,5131.434,0.699620223,30900,0,0
1071,21155,7998.845,0.802044545,47700,0,0
1072,21157,12704.64,0.709838295,43400,0,0
1073,21159,4954.488,0.699620223,30900,8,8
1074,21161,6681.724,0.683133126,34200,0,0
1075,21163,10840.544,0.635532682,48000,0,0
1076,21165,2420.152,0.683133126,34200,0,0
1077,21167,8735.272,0.675014585,50000,0,0
1078,21169,3879.958,0.700495727,38400,0,0
1079,21171,4208.768,0.700495727,38400,0,0
1080,21173,10101.504,0.683133126,34200,0,0
1081,21175,5313.812,0.683133126,34200,0,0
1082,21177,12046.034,0.770364918,44000,0,0
1083,21179,17554.222,0.802044545,47700,0,0
1084,21181,2743.345,0.652118126,59500,0,0
1085,21183,9098.32,0.66776284,40400,0,0
1086,21185,21830.176,0.754915398,69400,0,0
1087,21187,4094.008,0.689183802,46800,0,0
1088,21189,1838.645,0.749671089,27000,0,0
1089,21191,5599.158,0.689183802,46800,0,0
1090,21193,11211.25,0.749671089,27000,8,8
1091,21195,24890.404,0.699620223,30900,7,7
1092,21197,4947.144,0.609549267,40000,0,0
1093,21199,24183.315,0.713841051,38000,6,6
1094,21201,894.404,0.683133126,34200,0,0
1095,21203,6724.809,0.732464223,31300,0,0
1096,21205,8891.428,0.683133126,34200,0,0
1097,21207,6941.689,0.725719922,34000,0,0
1098,21209,18255.714,0.652118126,59500,0,0
1099,21211,15496.558,0.777569638,63000,1,1
1100,21213,6707.724,0.700495727,38400,0,0
1101,21215,6431.232,0.813958663,55000,0,0
1102,21217,9685.111,0.725719922,34000,0,0
1103,21219,4373.268,0.576169126,42000,0,0
1104,21221,5025.422,0.576169126,42000,0,0
1105,21223,3170.191,0.754915398,69400,0,0
1106,21225,5748.484,0.66776284,40400,0,0
1107,21227,45771,0.584474886,44500,7,7
1108,21229,4756.07,0.802044545,47700,0,0
1109,21231,7995.78,0.713841051,38000,0,0
1110,21233,5210.856,0.66776284,40400,0,0
1111,21235,13611.268,0.652095896,29900,0,0
1112,21237,2870.08,0.749671089,27000,0,0
1113,21239,10223.148,0.675014585,50000,0,0
1114,22001,22932.588,0.767207434,43300,0,0
1115,22003,9432.042,0.767517787,48000,0,0
1116,22005,40610,0.819699581,72500,0,0
1117,22007,8888.6,0.763307607,50000,0,0
1118,22009,14329.936,0.676323886,33200,0,0
1119,22011,13035.294,0.767517787,48000,0,0
1120,22013,5456.808,0.615084313,32400,0,0
1121,22015,48278.34,0.63723732,49000,0,0
1122,22017,95856,0.590500334,38100,0,0
1123,22019,75057.084,0.688175949,43900,0,0
1124,22021,3600.935,0.678333544,28800,0,0
1125,22023,2768.418,0.633800243,42000,0,0
1126,22025,3561.032,0.676323886,33200,0,0
1127,22027,6534.696,0.615084313,32400,0,0
1128,22029,7079.16,0.676323886,33200,0,0
1129,22031,10105.2,0.615084313,32400,0,0
1130,22033,168609,0.598443737,50000,0,0
1131,22035,2769.95,0.678333544,28800,0,0
1132,22037,6693.925,0.775979713,50000,0,0
1133,22039,12176.52,0.675169096,31600,0,0
1134,22041,7423.466,0.678333544,28800,0,0
1135,22043,7594.008,0.676323886,33200,0,0
1136,22045,27205.915,0.707711871,48000,0,0
1137,22047,11016.288,0.775979713,50000,0,0
1138,22049,5816.895,0.678333544,28800,0,0
1139,22051,171592.119,0.582368599,48600,6,6
1140,22053,12879.162,0.633800243,42000,0,0
1141,22055,90287,0.628362887,50700,0,0
1142,22057,36461.4,0.763307607,50000,0,0
1143,22059,5062.672,0.676323886,33200,0,0
1144,22061,17717.784,0.615084313,32400,0,0
1145,22063,48819.8,0.834335249,55000,0,0
1146,22065,4321.122,0.678333544,28800,0,0
1147,22067,9971.82,0.678333544,28800,0,0
1148,22069,14955.696,0.615084313,32400,0,0
1149,22071,156592,0.469845203,39600,8,8
1150,22073,56858,0.585036406,36300,0,0
1151,22075,8179.586,0.709110217,44000,0,0
1152,22077,7535.447,0.775979713,50000,0,0
1153,22079,46650.89,0.559237348,43200,0,0
1154,22081,3435.768,0.615084313,32400,0,0
1155,22083,7368.067,0.678333544,28800,0,0
1156,22085,9162.048,0.615084313,32400,0,0
1157,22087,12755.295,0.709110217,44000,7,7
1158,22089,18240.817,0.778850531,59300,4,4
1159,22091,4245.2,0.834335249,55000,0,0
1160,22093,7638.603,0.778850531,59300,0,0
1161,22095,15861.58,0.778850531,59300,5,5
1162,22097,29811.48,0.675169096,31600,3,3
1163,22099,19385.05,0.707711871,48000,0,0
1164,22101,20320.88,0.707711871,48000,0,0
1165,22103,90796,0.762324331,63000,0,0
1166,22105,46098,0.630097618,38500,0,0
1167,22107,1883.566,0.678333544,28800,0,0
1168,22109,40641,0.71395881,42000,0,0
1169,22111,8088.254,0.678333544,28800,0,0
1170,22113,21510.412,0.767207434,43300,0,0
1171,22115,18595.11,0.559237348,43200,0,0
1172,22117,17927,0.630097618,38500,0,0
1173,22119,16962.66,0.63723732,49000,0,0
1174,22121,7841.455,0.775979713,50000,0,0
1175,22123,4154.925,0.678333544,28800,0,0
1176,22125,5163.885,0.775979713,50000,0,0
1177,22127,5234.288,0.676323886,33200,0,0
1178,23001,44872,0.642338206,50000,0,0
1179,23003,29306.606,0.720278083,40000,0,0
1180,23005,119142.468,0.643829814,59650,0,0
1181,23007,12110.062,0.781426718,38200,0,0
1182,23009,23557.3,0.748068539,45000,0,0
1183,23011,51122,0.725499785,50000,0,0
1184,23013,17178.708,0.748068539,45000,0,0
1185,23015,14931.704,0.748068539,45000,0,0
1186,23017,22784.395,0.781426718,38200,0,0
1187,23019,59099,0.672363323,42500,0,0
1188,23021,6928.953,0.781426718,38200,0,0
1189,23023,15466.266,0.752891228,67000,0,0
1190,23025,20599.59,0.781426718,38200,0,0
1191,23027,16816.288,0.748068539,45000,0,0
1192,23029,13414.394,0.720278083,40000,0,0
1193,23031,77632.266,0.807784111,63180,0,0
1194,24001,28054.488,0.685737555,41520,0,0
1195,24003,205984,0.728483766,91600,0,0
1196,24005,311974,0.657647753,68300,0,0
1197,24009,32151.142,0.779754697,95600,0,0
1198,24011,12949.142,0.724118401,62400,0,0
1199,24013,60086,0.823669407,83000,0,0
1200,24015,38245,0.748176232,62880,0,0
1201,24017,54856,0.780261047,92260,0,0
1202,24019,12747.86,0.724118401,62400,0,0
1203,24021,89946,0.743245948,86400,0,0
1204,24023,11237.512,0.685737555,41520,0,0
1205,24025,92662,0.781625693,77400,0,0
1206,24027,110319,0.740135425,111330,0,0
1207,24029,7917.092,0.724118401,62400,0,0
1208,24031,371459,0.643974167,100000,0,0
1209,24033,304542,0.610040651,77900,0,0
1210,24035,18719.226,0.724118401,62400,0,0
1211,24037,38047.858,0.779754697,95600,0,0
1212,24039,10041,0.614968629,55000,0,0
1213,24041,14760.68,0.724118401,62400,0,0
1214,24043,55944,0.667185042,56500,0,0
1215,24045,37419.46,0.614968629,55000,0,0
1216,24047,19479.54,0.614968629,55000,0,0
1217,24510,238401,0.451101296,43500,,
1218,25001,95258.16,0.769989259,68600,0,0
1219,25003,55497,0.660432095,50000,0,0
1220,25005,217026.704,0.607804019,59300,0,0
1221,25007,7505.968,0.790697216,63460,4,6
