GRS	STS	TGS	WTS	SES	TNS	GHH	SBS	WSH	UBT	ASS	SLE	UWS	GRA	SNS	SWG	LES	BUL	AWS	UHH	SPS	PES	BTS	SoakTime	Lat	Lon	DistReef	HardCoral	Zoning	Days
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.10001	-21.2074	151.6539	3.530710934	0	Pre_zoning	-37
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.18334	-21.25323333	151.6342333	2.545213524	0	Pre_zoning	-37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.18335	-11.2165325	143.412475	1.128924633	0	Post_zoning	217
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.13334	-14.01324	144.5420333	2.324292221	0	Post_zoning	200
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.23333	-16.31193667	145.9520667	3.600836089	13.33333333	Post_zoning	197
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.2	-21.13684667	150.3372	7.092402722	0	Post_zoning	90
1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.36667	-21.44322333	150.516	21.44118639	0	Pre_zoning	-210
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.40001	-21.38775	150.3477	9.468327091	3.333333333	Pre_zoning	-210
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	176.43334	-21.7646	152.0634667	4.422006365	0	Post_zoning	98
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.53334	-22.21457667	152.4396	3.823811496	0	Post_zoning	502
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.36666	-23.49442333	151.4905	10.94081543	3.333333333	Post_zoning	81
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.96667	-23.63342333	151.4651667	11.56624168	0	Post_zoning	81
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.01666	-19.90691	148.1398667	16.3466652	0	Post_zoning	515
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.7	-24.07278	152.5848667	13.1072683	0	Pre_zoning	-39
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.13334	-24.02881667	152.2219667	17.65345598	0	Post_zoning	495
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.86667	-23.96178667	152.4197	4.788319467	0	Pre_zoning	-39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.53333	-24.05320333	152.4139667	14.67504116	0	Pre_zoning	-39
0	0	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	167.73334	-13.72367667	143.8334667	2.308674321	0	Post_zoning	222
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	161.88333	-14.35456	144.812	3.727513478	0	Post_zoning	200
0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	168.53332	-13.76435	143.7748667	2.846243813	0	Post_zoning	208
0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	169.35001	-15.93716	145.7764	3.413327996	10	Pre_zoning	-272
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.33334	-20.53390667	149.9866	2.132149733	0	Post_zoning	91
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.08333	-19.47573	149.494	1.646921304	0	Post_zoning	72
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.45	-16.93976	146.4729667	1.695627872	13.33333333	Pre_zoning	-276
0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.88333	-19.554595	149.5256	2.146958545	0	Post_zoning	72
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.36666	-20.39327	150.5023667	5.707708429	33.33333333	Pre_zoning	-209
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.35001	-20.94388	150.3385667	7.933458007	0	Post_zoning	78
0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.28333	-19.40498	149.0914667	1.627547831	0	Post_zoning	72
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.46666	-21.83353667	149.9768	7.250571838	0	Pre_zoning	-211
0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	-20.531475	150.83265	2.552654867	45	Post_zoning	511
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.85001	-21.75618	149.9488667	7.758497697	0	Pre_zoning	-211
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.8	-19.775225	149.67445	1.625833094	0	Post_zoning	75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.59999	-15.46064	145.3071	2.488163201	0	Post_zoning	204
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.43333	-17.05312333	146.1065	4.09342335	0	Pre_zoning	-64
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.23334	-19.40616333	147.9325	4.229640258	0	Pre_zoning	-217
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.45001	-19.26476667	147.6157	12.52607643	0	Pre_zoning	-220
0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	173.48333	-17.99182667	146.4552	7.264421445	0	Pre_zoning	-63
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.21666	-20.68523333	151.0436	0.460695522	0	Post_zoning	510
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.35	-22.74513333	150.8557667	7.243744816	0	Post_zoning	80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.33333	-21.25485667	150.8100667	4.052531626	0	Post_zoning	484
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.76668	-20.48727	149.2885	16.1024148	0	Post_zoning	92
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.63334	-20.56663	149.4038	19.49559717	0	Post_zoning	92
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.25	-21.25258667	149.8482667	13.11482747	0	Post_zoning	89
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.31667	-20.99661667	149.9801667	7.360559675	0	Post_zoning	90
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.93333	-20.51381667	149.8784333	5.987122695	0	Post_zoning	91
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.55	-23.94494667	151.5262333	2.926884711	6.666666667	Post_zoning	501
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.73333	-20.61112	150.3901333	0.621632999	10	Pre_zoning	-34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.18333	-21.59539	149.7032333	4.865298316	0	Post_zoning	95
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.61666	-19.98648333	149.7456667	0.09446819	0	Post_zoning	76
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.55	-19.92645333	148.2942333	7.792519809	0	Post_zoning	515
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	168.06666	-11.77750333	143.1691333	6.201921481	0	Post_zoning	218
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.59999	-21.84633	151.916	1.432215459	30	Post_zoning	98
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.18334	-23.61872667	151.6851333	4.606247744	0	Post_zoning	81
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.56667	-21.75125333	150.9641	4.251653745	0	Pre_zoning	-38
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.7	-22.55232333	152.6965	6.275488341	0	Pre_zoning	-48
0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	187.6	-22.92492	151.9711333	15.62671727	3.333333333	Post_zoning	496
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.91667	-22.90566333	151.9155333	12.92992838	0	Post_zoning	496
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.5	-22.23284667	151.6806	44.02344356	0	Post_zoning	488
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.43333	-21.81526333	150.9154	9.593959735	0	Pre_zoning	-38
0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.71667	-21.41675	151.8739	0.955711992	0	Post_zoning	506
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.15001	-23.35679667	151.8427	4.695742941	0	Pre_zoning	-40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.93334	-21.43241	151.3525	3.163879215	0	Pre_zoning	-37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.58333	-21.86338	150.5574	13.24342368	0	Post_zoning	84
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.46667	-20.93549	150.4538	6.117772712	0	Post_zoning	78
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.2	-21.56511	151.7971333	2.066641059	0	Post_zoning	487
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.03333	-20.98405333	150.6941333	2.660092929	0	Post_zoning	78
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.16667	-23.32391667	150.9159667	1.567178912	0	Pre_zoning	-41
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.6	-19.97381	148.6719	6.550744357	0	Pre_zoning	-216
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.9	-20.81628	149.8473333	18.30293428	0	Post_zoning	91
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.86666	-22.92529667	151.7730333	3.785970429	0	Post_zoning	496
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.11666	-23.22242333	151.7053333	5.830139123	0	Post_zoning	83
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	158.63333	-22.82394667	150.8745	6.912518992	0	Post_zoning	80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.48334	-18.84474	146.6642667	7.308777241	0	Pre_zoning	-65
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.46666	-19.16576333	147.4064333	20.47360672	0	Post_zoning	69
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.43333	-20.17966333	149.1636	5.354160766	0	Post_zoning	93
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.38333	-20.37628	149.2577333	15.40301557	0	Post_zoning	92
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.36668	-21.31580333	151.9641333	2.239894236	0	Post_zoning	506
0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.61667	-18.02111333	146.5396	0	0	Pre_zoning	-278
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159.9	-21.58888333	150.5869667	24.26216732	0	Pre_zoning	-210
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.39999	-20.99835667	150.2770667	7.302692921	0	Post_zoning	90
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.65	-23.25143	151.6839	3.573339299	0	Post_zoning	490
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.61666	-21.511635	152.59725	2.615445162	0	Post_zoning	507
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.48332	-21.71244667	151.471	3.921666145	0	Post_zoning	79
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.96666	-21.10839667	151.406	4.388827878	0	Post_zoning	486
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.03333	-12.8248075	143.75075	0	0	Post_zoning	209
0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.6	-13.06628	143.8060667	0	0	Post_zoning	209
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.03333	-12.896175	143.7563	0.014325839	0	Post_zoning	209
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.6	-19.35293333	148.6931667	0.384268564	0	Post_zoning	514
0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.88333	-19.43587333	149.6797333	3.228788109	0	Post_zoning	513
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.55	-11.83327	143.1095333	4.830201383	0	Post_zoning	218
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	187.41666	-14.07872667	144.2954	2.993288606	0	Post_zoning	203
0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	160.13334	-13.73601	143.7264667	2.677241444	0	Post_zoning	208
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.45001	-23.26316	151.1599667	7.785066081	0	Pre_zoning	-41
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.21667	-23.21486	151.0618333	4.086778868	0	Pre_zoning	-41
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.53333	-19.38589667	147.4851667	12.31693098	0	Pre_zoning	-220
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.48334	-20.59938333	148.9357667	5.750807948	0	Pre_zoning	-214
0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.30001	-20.57835333	150.3461667	4.07329248	3.333333333	Pre_zoning	-34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145.66668	-21.04495667	150.5613	3.858688681	0	Post_zoning	78
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.5	-21.19392	149.6741	9.134072152	0	Post_zoning	89
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.33333	-22.03560333	152.6615667	0.994240429	0	Post_zoning	503
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.81667	-23.36446667	151.1908333	4.478693877	0	Pre_zoning	-41
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.15001	-14.43119333	145.2388667	0	0	Post_zoning	223
1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.21667	-12.3531775	143.55605	0	0	Post_zoning	221
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.53333	-16.89416	146.4426667	2.481972642	0	Pre_zoning	-64
0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	166.99999	-14.60086333	145.3538333	9.453818666	0	Post_zoning	199
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.7	-19.40692667	147.6858333	17.93044737	0	Pre_zoning	-220
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.01666	-11.27859333	143.0874667	4.153317178	0	Post_zoning	217
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.81667	-16.53532	146.0232	0.84919845	0	Pre_zoning	-273
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.81666	-22.12149667	150.3236	4.599320338	0	Pre_zoning	-52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.16666	-21.62433333	149.5988	3.270317358	0	Post_zoning	95
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.73334	-21.68644667	149.6942	1.75423724	0	Post_zoning	95
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.84999	-21.92651667	150.6049333	6.164556601	0	Post_zoning	84
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.38333	-13.79382667	143.6935	5.095170839	0	Post_zoning	208
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	179.00001	-19.80548	147.8957667	4.951993281	0	Pre_zoning	-207
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.41666	-10.85806	143.3261667	1.357021312	0	Post_zoning	216
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.83333	-16.30981333	145.9014667	0.352833261	0	Post_zoning	197
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.21666	-19.59079	149.3381	2.902244221	0	Post_zoning	73
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.56667	-21.40244667	151.5560667	4.035277904	0	Post_zoning	486
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.93333	-20.32571	150.4635333	5.906987992	0	Pre_zoning	-209
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.26667	-21.77402667	151.8332333	1.565263676	0	Post_zoning	99
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.25	-19.72285333	149.6755333	0.921265999	0	Post_zoning	75
0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	182.04999	-21.48547667	151.6534667	2.864940696	0	Post_zoning	487
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.65001	-20.47201	150.7833	1.548984727	0	Post_zoning	511
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.70001	-20.51215333	150.7699667	1.847532526	6.666666667	Post_zoning	511
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.01666	-19.81595	149.5370333	3.179946249	3.333333333	Post_zoning	75
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.23333	-19.71656	149.2989	0.435551723	13.33333333	Post_zoning	73
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.34999	-22.14188	151.0126	35.05554288	0	Post_zoning	97
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.58333	-23.16448333	151.6148333	7.247170118	0	Post_zoning	490
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.51666	-23.09537	151.8753333	4.47782337	0	Post_zoning	83
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.25	-11.98490333	143.3245667	3.394508705	0	Post_zoning	210
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.31667	-11.79712	143.1058	1.589355339	0	Post_zoning	218
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.66666	-19.23465667	147.1472	8.729950284	0	Pre_zoning	-221
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.36667	-23.35466	152.0540333	5.680246336	0	Post_zoning	491
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	166.11667	-12.03648333	143.2161667	4.625041599	0	Post_zoning	210
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.15	-21.94596333	149.9362	2.434297191	0	Post_zoning	96
0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	228.18334	-12.2264325	143.7131	0	0	Post_zoning	221
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.44999	-22.18685	152.7103	0	0	Post_zoning	503
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.55	-23.57220667	151.3321333	5.914789177	0	Post_zoning	81
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.4	-24.06949	152.1272333	27.23940542	0	Post_zoning	495
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.5	-22.98857333	150.8924667	5.074688966	0	Post_zoning	80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.15	-24.0822	151.9799333	19.44723979	0	Post_zoning	495
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33333	-18.91321	148.4841	0.498972452	0	Pre_zoning	-219
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.45	-18.83070667	148.2023667	1.447851549	0	Post_zoning	70
0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	154.05	-14.22225333	144.0253	10.25281661	0	Post_zoning	201
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.38334	-21.77525333	151.7067333	5.388377986	0	Post_zoning	99
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.51667	-20.65442667	150.955	1.053034461	0	Post_zoning	510
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.96667	-20.28748333	150.5087	0.662333423	0	Post_zoning	512
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.66667	-22.72054	150.9639667	2.731791112	0	Post_zoning	497
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.18333	-20.10597667	148.6845667	2.002815213	0	Pre_zoning	-216
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.86667	-20.65881667	149.3104333	8.58241995	0	Post_zoning	92
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.4	-17.12581333	146.1251	6.486220871	0	Pre_zoning	-64
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	164.83333	-20.88286	149.149	9.486368673	0	Post_zoning	94
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.61667	-18.91416	146.6161333	5.375515772	0	Pre_zoning	-66
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.25	-14.17549	144.1941333	1.389146312	0	Post_zoning	203
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.51666	-13.76924667	143.9247667	0.867182297	0	Post_zoning	222
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.61667	-18.80585	146.6170333	3.885960061	0	Pre_zoning	-65
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.83333	-22.86417333	150.8357667	7.418464354	0	Post_zoning	497
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.53333	-19.618	147.9315	19.28135743	0	Post_zoning	515
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.76666	-22.73800667	150.9171333	7.53240685	0	Post_zoning	80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.06667	-17.03204667	146.3022333	3.292839031	0	Pre_zoning	-64
0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	187.6	-13.85392667	144.0524333	1.028769187	0	Post_zoning	201
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.03332	-23.29224	150.9538333	2.930475875	0	Pre_zoning	-41
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.58333	-12.84558	143.7761333	0	0	Post_zoning	209
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5	-22.52585	152.6134	10.68862443	0	Pre_zoning	-48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.31666	-23.04988	151.70895	3.343478353	5	Post_zoning	491
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.66667	-14.14359	143.8940333	4.473337379	0	Post_zoning	201
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.38334	-19.31636667	147.1259667	8.007939359	0	Pre_zoning	-221
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	187.36666	-22.04769667	150.6095667	4.213523815	0	Post_zoning	84
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.51666	-19.46588333	147.5376667	21.28274605	0	Pre_zoning	-220
0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	172.96666	-13.68283667	143.7013667	1.348568114	0	Post_zoning	208
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.96667	-22.37746	150.3348	2.182756496	0	Pre_zoning	-51
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.39999	-21.80474333	149.5334	3.318001861	0	Post_zoning	95
